project_slug,project_name,market_cap_usd,price_usd,total_invested,invest_mcap_ratio,funds_count,fund_slug,fund_name,fund_invested
citrea,Citrea,,,16699999.999999996,,21,discusfish,DiscusFish,823529.4117647059
citrea,Citrea,,,16699999.999999996,,21,axiom,Axiom,823529.4117647059
citrea,Citrea,,,16699999.999999996,,21,mert-mumtaz,Mert Mumtaz,823529.4117647059
citrea,Citrea,,,16699999.999999996,,21,joe-lau,Joe Lau,823529.4117647059
citrea,Citrea,,,16699999.999999996,,21,echovc-partners,EchoVC Partners,823529.4117647059
citrea,Citrea,,,16699999.999999996,,21,echo,echo,823529.4117647059
citrea,Citrea,,,16699999.999999996,,21,delphi-digital-delphi-labs,Delphi Digital (Delphi Labs),675000.0
citrea,Citrea,,,16699999.999999996,,21,galaxy-digital,Galaxy,675000.0
citrea,Citrea,,,16699999.999999996,,21,anurag-arjun,Anurag Arjun,675000.0
citrea,Citrea,,,16699999.999999996,,21,eric-wall,Eric Wall,675000.0
range,Range,,,2700000.0,,14,bitscale-capital,BitScale Capital,192857.14285714287
range,Range,,,2700000.0,,14,caballeros-capital,Caballeros Capital,192857.14285714287
range,Range,,,2700000.0,,14,fenbushi-capital,Fenbushi Capital,192857.14285714287
range,Range,,,2700000.0,,14,robot-ventures,Robot Ventures,192857.14285714287
range,Range,,,2700000.0,,14,chorus-one,Chorus One,192857.14285714287
range,Range,,,2700000.0,,14,volt-capital,Volt Capital,192857.14285714287
range,Range,,,2700000.0,,14,luis-cuende,Luis Cuende,192857.14285714287
range,Range,,,2700000.0,,14,reverie,Reverie,192857.14285714287
range,Range,,,2700000.0,,14,monoceros,Monoceros,192857.14285714287
range,Range,,,2700000.0,,14,informal-systems,Informal Systems,192857.14285714287
range,Range,,,2700000.0,,14,galileo,Galileo,192857.14285714287
range,Range,,,2700000.0,,14,maghnus-mareneck,Maghnus Mareneck,192857.14285714287
range,Range,,,2700000.0,,14,xavier-meegan,Xavier Meegan,192857.14285714287
range,Range,,,2700000.0,,14,kam-benbrik,Kam Benbrik,192857.14285714287
raven-2,Raven,,,2700000.0,,2,wintermute,Wintermute,1350000.0
raven-2,Raven,,,2700000.0,,2,hack-vc,Hack VC,1350000.0
alt-drx,Alt DRX,,,2700000.0,,9,qatar-development-bank,Qatar Development Bank,300000.0
alt-drx,Alt DRX,,,2700000.0,,9,brand-capital,Brand Capital,300000.0
alt-drx,Alt DRX,,,2700000.0,,9,wefoundercircle,WeFounderCircle,300000.0
alt-drx,Alt DRX,,,2700000.0,,9,nx-capital,nX Capital,300000.0
alt-drx,Alt DRX,,,2700000.0,,9,harsha-bhogle,Harsha Bhogle,300000.0
alt-drx,Alt DRX,,,2700000.0,,9,hindustan-media-ventures,Hindustan Media Ventures,300000.0
alt-drx,Alt DRX,,,2700000.0,,9,richard-rekhy,Richard Rekhy,300000.0
alt-drx,Alt DRX,,,2700000.0,,9,parthasarathy,Parthasarathy,300000.0
alt-drx,Alt DRX,,,2700000.0,,9,zee,ZEE,300000.0
metalex,MetaLeX,,,2750000.0,,6,jack-zampolin,Jack Zampolin,458333.3333333333
metalex,MetaLeX,,,2750000.0,,6,piers-kicks,Piers Kicks,458333.3333333333
metalex,MetaLeX,,,2750000.0,,6,seed-club-ventures,Seed Club Ventures,458333.3333333333
metalex,MetaLeX,,,2750000.0,,6,hasu,Hasu,458333.3333333333
metalex,MetaLeX,,,2750000.0,,6,cyber-fund,cyber Fund,458333.3333333333
metalex,MetaLeX,,,2750000.0,,6,strangelove-ventures,Strangelove Ventures,458333.3333333333
hyve-labs,Hyve Labs,,,2750000.0,,4,framework-ventures,Framework Ventures,687500.0
hyve-labs,Hyve Labs,,,2750000.0,,4,volt-capital,Volt Capital,687500.0
hyve-labs,Hyve Labs,,,2750000.0,,4,32-bit-ventures,32-Bit Ventures,687500.0
hyve-labs,Hyve Labs,,,2750000.0,,4,builder-capital,Builder Capital,687500.0
characterx,CharacterX,,,2800000.0,,8,84000lp,84000LP,350000.0
characterx,CharacterX,,,2800000.0,,8,spark-digital-capital,Spark Digital Capital,350000.0
characterx,CharacterX,,,2800000.0,,8,lightspeed-venture-partners,Lightspeed Venture Partners,350000.0
characterx,CharacterX,,,2800000.0,,8,fermion-capital,Fermion Capital,350000.0
characterx,CharacterX,,,2800000.0,,8,fan-zhang,Fan Zhang,350000.0
characterx,CharacterX,,,2800000.0,,8,ince-capital,INCE Capital,350000.0
characterx,CharacterX,,,2800000.0,,8,cryptogram-venture-cgv,CGV FoF (Cryptogram Venture),350000.0
characterx,CharacterX,,,2800000.0,,8,zc-capital,ZC Capital,350000.0
contributiondao,ContributionDAO,,,2800000.0,,6,guildfi,GuildFi,466666.6666666667
contributiondao,ContributionDAO,,,2800000.0,,6,keone-hon,Keone Hon,466666.6666666667
contributiondao,ContributionDAO,,,2800000.0,,6,kasikorn-x,Kasikorn X,466666.6666666667
contributiondao,ContributionDAO,,,2800000.0,,6,agnostic-fund,Agnostic Fund,466666.6666666667
contributiondao,ContributionDAO,,,2800000.0,,6,arjun-bhuptani,Arjun Bhuptani,466666.6666666667
contributiondao,ContributionDAO,,,2800000.0,,6,umi,Umi,466666.6666666667
cryptohunter-world,CryptoHunter World,,,2800000.0,,5,hg-ventures,HG Ventures,560000.0
cryptohunter-world,CryptoHunter World,,,2800000.0,,5,mindfulness-capital,Mindfulness Capital,560000.0
cryptohunter-world,CryptoHunter World,,,2800000.0,,5,iost,IOST,560000.0
cryptohunter-world,CryptoHunter World,,,2800000.0,,5,layer-otc,Layer OTC,560000.0
cryptohunter-world,CryptoHunter World,,,2800000.0,,5,big-candle-capital,Big Candle Capital,560000.0
mevvy,Mevvy,,,2800000.0000000005,,21,multicoin-capital,Multicoin Capital,133333.33333333334
mevvy,Mevvy,,,2800000.0000000005,,21,hypersphere-ventures,Hypersphere Ventures,133333.33333333334
mevvy,Mevvy,,,2800000.0000000005,,21,borderless-capital,Borderless Capital,133333.33333333334
mevvy,Mevvy,,,2800000.0000000005,,21,nascent,Nascent,133333.33333333334
mevvy,Mevvy,,,2800000.0000000005,,21,chapter-one-ventures,Chapter One Ventures,133333.33333333334
mevvy,Mevvy,,,2800000.0000000005,,21,joshua-lim,Joshua Lim,133333.33333333334
mevvy,Mevvy,,,2800000.0000000005,,21,gsr-markets-gsr,GSR Markets (GSR),133333.33333333334
mevvy,Mevvy,,,2800000.0000000005,,21,modular-capital,Modular Capital,133333.33333333334
mevvy,Mevvy,,,2800000.0000000005,,21,georgios-vlachos,Georgios Vlachos,133333.33333333334
mevvy,Mevvy,,,2800000.0000000005,,21,selini-capital,Selini Capital,133333.33333333334
mevvy,Mevvy,,,2800000.0000000005,,21,relayer-capital,Relayer Capital,133333.33333333334
mevvy,Mevvy,,,2800000.0000000005,,21,cygaar,cygaar,133333.33333333334
mevvy,Mevvy,,,2800000.0000000005,,21,tn-lee,TN Lee,133333.33333333334
mevvy,Mevvy,,,2800000.0000000005,,21,steven-kokinos,Steven Kokinos,133333.33333333334
mevvy,Mevvy,,,2800000.0000000005,,21,enigma,Enigma,133333.33333333334
mevvy,Mevvy,,,2800000.0000000005,,21,guy-young,Guy Young,133333.33333333334
mevvy,Mevvy,,,2800000.0000000005,,21,nathan-allman,Nathan Allman,133333.33333333334
mevvy,Mevvy,,,2800000.0000000005,,21,bruno-f,Bruno F,133333.33333333334
mevvy,Mevvy,,,2800000.0000000005,,21,bede-schubert,Bede Schubert,133333.33333333334
mevvy,Mevvy,,,2800000.0000000005,,21,jpeg-trading,JPEG Trading,133333.33333333334
mevvy,Mevvy,,,2800000.0000000005,,21,rhino,RHINO,133333.33333333334
rocksolid-network,RockSolid Network,,,2800000.0,,16,ideo-colab-ventures,IDEO CoLab Ventures,175000.0
rocksolid-network,RockSolid Network,,,2800000.0,,16,kindred-ventures,Kindred Ventures,175000.0
rocksolid-network,RockSolid Network,,,2800000.0,,16,castle-island-ventures,Castle Island Ventures,175000.0
rocksolid-network,RockSolid Network,,,2800000.0,,16,gsr-markets-gsr,GSR Markets (GSR),175000.0
rocksolid-network,RockSolid Network,,,2800000.0,,16,blockchain-builders-fund,Blockchain Builders Fund,175000.0
rocksolid-network,RockSolid Network,,,2800000.0,,16,john-henderson,John Henderson,175000.0
rocksolid-network,RockSolid Network,,,2800000.0,,16,chris-cable,Chris Cable,175000.0
rocksolid-network,RockSolid Network,,,2800000.0,,16,charles-lu,Charles Lu,175000.0
rocksolid-network,RockSolid Network,,,2800000.0,,16,pier-two,Pier Two,175000.0
rocksolid-network,RockSolid Network,,,2800000.0,,16,emre-tekisalp,Emre Tekisalp,175000.0
rocksolid-network,RockSolid Network,,,2800000.0,,16,scott-keto,Scott Keto,175000.0
rocksolid-network,RockSolid Network,,,2800000.0,,16,stanford-blockchain-accelerator-sba,Stanford Blockchain Accelerator (SBA),175000.0
rocksolid-network,RockSolid Network,,,2800000.0,,16,finoa,Finoa,175000.0
rocksolid-network,RockSolid Network,,,2800000.0,,16,rocket-pool,Rocket Pool,175000.0
rocksolid-network,RockSolid Network,,,2800000.0,,16,andrew-yeolo,Andrew Yeolo,175000.0
rocksolid-network,RockSolid Network,,,2800000.0,,16,brett-gibson,Brett Gibson,175000.0
veta-finance,Veta Finance,,,2850000.0,,5,imtoken,imToken,570000.0
veta-finance,Veta Finance,,,2850000.0,,5,matrixport,Matrixport,570000.0
veta-finance,Veta Finance,,,2850000.0,,5,futuremoney-group,FutureMoney Group,570000.0
veta-finance,Veta Finance,,,2850000.0,,5,wt-capital,WT Capital,570000.0
veta-finance,Veta Finance,,,2850000.0,,5,280-capital,280 Capital,570000.0
blockcast,Blockcast,,,2850000.0000000005,,7,anatoly-yakovenko,Anatoly Yakovenko,407142.85714285716
blockcast,Blockcast,,,2850000.0000000005,,7,finality-capital-partners,Finality Capital Partners,407142.85714285716
blockcast,Blockcast,,,2850000.0000000005,,7,lattice,Lattice,407142.85714285716
blockcast,Blockcast,,,2850000.0000000005,,7,rw3-ventures,RW3 Ventures,407142.85714285716
blockcast,Blockcast,,,2850000.0000000005,,7,zee-prime-capital,Zee Prime Capital,407142.85714285716
blockcast,Blockcast,,,2850000.0000000005,,7,protocol-labs,Protocol Labs,407142.85714285716
blockcast,Blockcast,,,2850000.0000000005,,7,alliance-dao,Alliance,407142.85714285716
rebar-labs,Rebar Labs,,,2900000.0,,5,moonrock-capital,Moonrock Capital,580000.0
rebar-labs,Rebar Labs,,,2900000.0,,5,parafi-capital,ParaFi Capital,580000.0
rebar-labs,Rebar Labs,,,2900000.0,,5,6th-man-ventures,6MV (6th Man Ventures),580000.0
rebar-labs,Rebar Labs,,,2900000.0,,5,utxo-management,UTXO Management,580000.0
rebar-labs,Rebar Labs,,,2900000.0,,5,arca,Arca,580000.0
filmchain,FilmChain,,,2980000.0,,4,holt-xchange,Holt Xchange,745000.0
filmchain,FilmChain,,,2980000.0,,4,hearstlab,HearstLab,745000.0
filmchain,FilmChain,,,2980000.0,,4,deba-ventures,DeBa Ventures,745000.0
filmchain,FilmChain,,,2980000.0,,4,techangels,TechAngels,745000.0
exverse,EXVG,,0.0004142,3000000.0,,7,moonrock-capital,Moonrock Capital,428571.4285714286
exverse,EXVG,,0.0004142,3000000.0,,7,kucoin,KuCoin,428571.4285714286
exverse,EXVG,,0.0004142,3000000.0,,7,seedify-fund,Seedify Fund,428571.4285714286
exverse,EXVG,,0.0004142,3000000.0,,7,cointelligence,Cointelligence,428571.4285714286
exverse,EXVG,,0.0004142,3000000.0,,7,cogitent-ventures,Cogitent Ventures,428571.4285714286
exverse,EXVG,,0.0004142,3000000.0,,7,epic-games,Epic Games,428571.4285714286
exverse,EXVG,,0.0004142,3000000.0,,7,chaingpt-labs,ChainGPT Labs,428571.4285714286
bitbrawl,BRAWL,,4.898e-06,3000000.0,,3,morningstar-ventures,Morningstar Ventures,1000000.0
bitbrawl,BRAWL,,4.898e-06,3000000.0,,3,shima-capital,Shima Capital,1000000.0
bitbrawl,BRAWL,,4.898e-06,3000000.0,,3,big-brain-holdings,Big Brain Holdings,1000000.0
slingshot,SLING,,0.0001492,19000000.0,,9,alphabit-fund,Alphabit Fund,3000000.0
slingshot,SLING,,0.0001492,19000000.0,,9,animoca-brands,Animoca Brands,2000000.0
slingshot,SLING,,0.0001492,19000000.0,,9,sfermion,Sfermion,2000000.0
slingshot,SLING,,0.0001492,19000000.0,,9,dragonfly-capital,Dragonfly Capital,2000000.0
slingshot,SLING,,0.0001492,19000000.0,,9,digital-currency-group-dcg,Digital Currency Group (DCG),2000000.0
slingshot,SLING,,0.0001492,19000000.0,,9,sanctor-capital,Sanctor Capital,2000000.0
slingshot,SLING,,0.0001492,19000000.0,,9,standard-crypto,Standard Crypto,2000000.0
slingshot,SLING,,0.0001492,19000000.0,,9,collab-currency,Collab+Currency,2000000.0
slingshot,SLING,,0.0001492,19000000.0,,9,alphabit-digital-currency-fund,Alphabit Digital Currency Fund,2000000.0
freebnk,FRBK,,0.0002424,3000000.0,,4,lvt-capital,LVT Capital,750000.0
freebnk,FRBK,,0.0002424,3000000.0,,4,lavender-capital,Lavender Capital,750000.0
freebnk,FRBK,,0.0002424,3000000.0,,4,founderheads,Founderheads,750000.0
freebnk,FRBK,,0.0002424,3000000.0,,4,chaitech-ventures,ChaiTech Ventures,750000.0
sunrise-2,SUNRISE,,0.004118,3000000.0,,12,arriba-studio,Arriba Studio,250000.0
sunrise-2,SUNRISE,,0.004118,3000000.0,,12,v3v-ventures,V3V Ventures,250000.0
sunrise-2,SUNRISE,,0.004118,3000000.0,,12,animoca-brands-japan,Animoca Brands Japan,250000.0
sunrise-2,SUNRISE,,0.004118,3000000.0,,12,gumi-cryptos-capital,gumi Cryptos Capital,250000.0
sunrise-2,SUNRISE,,0.004118,3000000.0,,12,mh-ventures,MH Ventures,250000.0
sunrise-2,SUNRISE,,0.004118,3000000.0,,12,connectico-capital,Connectico Capital,250000.0
sunrise-2,SUNRISE,,0.004118,3000000.0,,12,cogitent-ventures,Cogitent Ventures,250000.0
sunrise-2,SUNRISE,,0.004118,3000000.0,,12,hyperithm,Hyperithm,250000.0
sunrise-2,SUNRISE,,0.004118,3000000.0,,12,mz-web3-fund,MZ Web3 Fund,250000.0
sunrise-2,SUNRISE,,0.004118,3000000.0,,12,decima,Decima,250000.0
sunrise-2,SUNRISE,,0.004118,3000000.0,,12,flickshot,FlickShot,250000.0
sunrise-2,SUNRISE,,0.004118,3000000.0,,12,coincheck,Coincheck,250000.0
jk-labs,JokeRace,,,3000000.0,,21,the-lao,The Lao,142857.14285714287
jk-labs,JokeRace,,,3000000.0,,21,1kx,1kx,142857.14285714287
jk-labs,JokeRace,,,3000000.0,,21,maven-11-capital,Maven 11 Capital,142857.14285714287
jk-labs,JokeRace,,,3000000.0,,21,rockawayx,RockawayX,142857.14285714287
jk-labs,JokeRace,,,3000000.0,,21,mask-network,Mask Network,142857.14285714287
jk-labs,JokeRace,,,3000000.0,,21,dan-romero,Dan Romero,142857.14285714287
jk-labs,JokeRace,,,3000000.0,,21,daedalus,Daedalus,142857.14285714287
jk-labs,JokeRace,,,3000000.0,,21,abcde-capital,ABCDE Capital,142857.14285714287
jk-labs,JokeRace,,,3000000.0,,21,mustafa-al-bassam,Mustafa Al-Bassam,142857.14285714287
jk-labs,JokeRace,,,3000000.0,,21,anagram-crypto,Anagram Crypto,142857.14285714287
jk-labs,JokeRace,,,3000000.0,,21,bankless,Bankless,142857.14285714287
jk-labs,JokeRace,,,3000000.0,,21,keone-hon,Keone Hon,142857.14285714287
jk-labs,JokeRace,,,3000000.0,,21,social-graph-ventures,Social Graph Ventures,142857.14285714287
jk-labs,JokeRace,,,3000000.0,,21,smokey-the-bera,Smokey The Bera,142857.14285714287
jk-labs,JokeRace,,,3000000.0,,21,john-adler,John Adler,142857.14285714287
jk-labs,JokeRace,,,3000000.0,,21,dcbuilder-eth,dcbuilder.eth,142857.14285714287
jk-labs,JokeRace,,,3000000.0,,21,komorebi-collective,Komorebi Collective,142857.14285714287
jk-labs,JokeRace,,,3000000.0,,21,mona-el-isa,Mona El Isa,142857.14285714287
jk-labs,JokeRace,,,3000000.0,,21,diana-chen,Diana Chen,142857.14285714287
jk-labs,JokeRace,,,3000000.0,,21,sahil-dewan,Sahil Dewan,142857.14285714287
jk-labs,JokeRace,,,3000000.0,,21,brianna-montgomery,Brianna Montgomery,142857.14285714287
ordinalsbot,OrdinalsBot,,,3000000.0,,12,digital-asset-capital-management-dacm,Digital Asset Capital Management (DACM),250000.0
ordinalsbot,OrdinalsBot,,,3000000.0,,12,cms-holdings-llc,CMS Holdings,250000.0
ordinalsbot,OrdinalsBot,,,3000000.0,,12,sora-ventures,Sora Ventures,250000.0
ordinalsbot,OrdinalsBot,,,3000000.0,,12,kenetic-capital,Kenetic Capital,250000.0
ordinalsbot,OrdinalsBot,,,3000000.0,,12,eden-block,Eden Block,250000.0
ordinalsbot,OrdinalsBot,,,3000000.0,,12,kestrel-0x1,Kestrel 0x1,250000.0
ordinalsbot,OrdinalsBot,,,3000000.0,,12,wwventures,WWVentures,250000.0
ordinalsbot,OrdinalsBot,,,3000000.0,,12,lightning-ventures,Lightning Ventures,250000.0
ordinalsbot,OrdinalsBot,,,3000000.0,,12,utxo-management,UTXO Management,250000.0
ordinalsbot,OrdinalsBot,,,3000000.0,,12,london-real-ventures,London Real Ventures,250000.0
ordinalsbot,OrdinalsBot,,,3000000.0,,12,oak-grove-ventures,Oak Grove Ventures,250000.0
ordinalsbot,OrdinalsBot,,,3000000.0,,12,nural-capital,Nural Capital,250000.0
army-of-fortune-metaverse,AFC,,2.89e-06,3000000.0,,6,animoca-brands,Animoca Brands,500000.0
army-of-fortune-metaverse,AFC,,2.89e-06,3000000.0,,6,chain-ridge-capital,Chain Ridge Capital,500000.0
army-of-fortune-metaverse,AFC,,2.89e-06,3000000.0,,6,ticker-capital,Ticker Capital,500000.0
army-of-fortune-metaverse,AFC,,2.89e-06,3000000.0,,6,liquidx,LiquidX,500000.0
army-of-fortune-metaverse,AFC,,2.89e-06,3000000.0,,6,bscn-gaming,BSCN Gaming,500000.0
army-of-fortune-metaverse,AFC,,2.89e-06,3000000.0,,6,flying-falcon,Flying Falcon,500000.0
maalexi,Maalexi,,,6000000.0,,2,citi,Citi,3000000.0
maalexi,Maalexi,,,6000000.0,,2,global-ventures,Global Ventures,3000000.0
kasu,Kasu,,,3000000.0,,10,morningstar-ventures,Morningstar Ventures,300000.0
kasu,Kasu,,,3000000.0,,10,woodstock-fund,Woodstock Fund,300000.0
kasu,Kasu,,,3000000.0,,10,rarestone-capital,Rarestone Capital,300000.0
kasu,Kasu,,,3000000.0,,10,asteroid-capital,Asteroid Capital,300000.0
kasu,Kasu,,,3000000.0,,10,andromeda-capital,Andromeda Capital,300000.0
kasu,Kasu,,,3000000.0,,10,cypher-capital,Cypher Capital,300000.0
kasu,Kasu,,,3000000.0,,10,nxgen-capital,NxGen,300000.0
kasu,Kasu,,,3000000.0,,10,optic-capital,Optic Capital,300000.0
kasu,Kasu,,,3000000.0,,10,faculty-group,Faculty Group,300000.0
kasu,Kasu,,,3000000.0,,10,matterblock,Matterblock,300000.0
gigastar,GigaStar,,,3000000.0,,5,belvedere-trading,Belvedere Trading,600000.0
gigastar,GigaStar,,,3000000.0,,5,dv-chain,DV Chain,600000.0
gigastar,GigaStar,,,3000000.0,,5,metropolitan-capital,Metropolitan Capital,600000.0
gigastar,GigaStar,,,3000000.0,,5,nameless-ventures,Nameless Ventures,600000.0
gigastar,GigaStar,,,3000000.0,,5,tomsic-holdings,Tomsic Holdings,600000.0
superform,Superform,,,9499999.999999998,,20,polychain-capital,Polychain Capital,733333.3333333333
superform,Superform,,,9499999.999999998,,20,cmt-digital,CMT Digital,733333.3333333333
superform,Superform,,,9499999.999999998,,20,blocktower-capital,Strobe (Prev. BlockTower Capital),733333.3333333333
superform,Superform,,,9499999.999999998,,20,maven-11-capital,Maven 11 Capital,733333.3333333333
superform,Superform,,,9499999.999999998,,20,heartcore-capital,Heartcore Capital,733333.3333333333
superform,Superform,,,9499999.999999998,,20,hypersphere-ventures,Hypersphere Ventures,433333.3333333333
superform,Superform,,,9499999.999999998,,20,metacartel-ventures,MetaCartel Ventures,433333.3333333333
superform,Superform,,,9499999.999999998,,20,dialectic,Dialectic Capital,433333.3333333333
superform,Superform,,,9499999.999999998,,20,angeldao,AngelDAO,433333.3333333333
superform,Superform,,,9499999.999999998,,20,avi-felman,Avi Felman,433333.3333333333
superform,Superform,,,9499999.999999998,,20,arthur-hayes,Arthur Hayes,433333.3333333333
superform,Superform,,,9499999.999999998,,20,marc-bhargava,Marc Bhargava,433333.3333333333
superform,Superform,,,9499999.999999998,,20,circle,Circle,433333.3333333333
superform,Superform,,,9499999.999999998,,20,bryan-pellegrino,Bryan Pellegrino,433333.3333333333
superform,Superform,,,9499999.999999998,,20,mike-bucella,Mike Bucella,433333.3333333333
superform,Superform,,,9499999.999999998,,20,amber-group,Amber Group,300000.0
superform,Superform,,,9499999.999999998,,20,vaneck,VanEck,300000.0
superform,Superform,,,9499999.999999998,,20,node-vc,Node VC,300000.0
superform,Superform,,,9499999.999999998,,20,up-top,Up Top,300000.0
superform,Superform,,,9499999.999999998,,20,schlag,Schlag,300000.0
fuzzland,FuzzLand,,,3000000.0,,4,hashkey-capital,HashKey Capital,750000.0
fuzzland,FuzzLand,,,3000000.0,,4,1kx,1kx,750000.0
fuzzland,FuzzLand,,,3000000.0,,4,snz-holding,SNZ Holding,750000.0
fuzzland,FuzzLand,,,3000000.0,,4,panga-ventures,Panga Ventures,750000.0
the-mystery-society,The Mystery Society,,,3000000.0,,9,sfermion,Sfermion,333333.3333333333
the-mystery-society,The Mystery Society,,,3000000.0,,9,shima-capital,Shima Capital,333333.3333333333
the-mystery-society,The Mystery Society,,,3000000.0,,9,polygon-studios,Polygon Studios,333333.3333333333
the-mystery-society,The Mystery Society,,,3000000.0,,9,gsr-markets-gsr,GSR Markets (GSR),333333.3333333333
the-mystery-society,The Mystery Society,,,3000000.0,,9,32-bit-ventures,32-Bit Ventures,333333.3333333333
the-mystery-society,The Mystery Society,,,3000000.0,,9,lyrik-ventures,Lyrik Ventures,333333.3333333333
the-mystery-society,The Mystery Society,,,3000000.0,,9,arca,Arca,333333.3333333333
the-mystery-society,The Mystery Society,,,3000000.0,,9,flying-falcon,Flying Falcon,333333.3333333333
the-mystery-society,The Mystery Society,,,3000000.0,,9,press-start-capital,Press Start Capital,333333.3333333333
init-capital,INIT Capital,,,3000000.0,,9,electric-capital,Electric Capital,333333.3333333333
init-capital,INIT Capital,,,3000000.0,,9,robot-ventures,Robot Ventures,333333.3333333333
init-capital,INIT Capital,,,3000000.0,,9,mirana-ventures,Mirana Ventures,333333.3333333333
init-capital,INIT Capital,,,3000000.0,,9,maelstrom,Maelstrom,333333.3333333333
init-capital,INIT Capital,,,3000000.0,,9,nomad-capital,Nomad Capital,333333.3333333333
init-capital,INIT Capital,,,3000000.0,,9,bankless,Bankless,333333.3333333333
init-capital,INIT Capital,,,3000000.0,,9,faction,Faction,333333.3333333333
init-capital,INIT Capital,,,3000000.0,,9,selini-capital,Selini Capital,333333.3333333333
init-capital,INIT Capital,,,3000000.0,,9,tangent,tangent,333333.3333333333
qed-protocol,QED Protocol,,,9000000.0,,10,blockchain-capital,Blockchain Capital,6000000.0
qed-protocol,QED Protocol,,,9000000.0,,10,arrington-xrp-arrington-capital,Arrington Capital,333333.3333333333
qed-protocol,QED Protocol,,,9000000.0,,10,draper-dragon,Draper Dragon,333333.3333333333
qed-protocol,QED Protocol,,,9000000.0,,10,valhalla-capital,Valhalla Capital,333333.3333333333
qed-protocol,QED Protocol,,,9000000.0,,10,edessa-capital,Edessa Capital,333333.3333333333
qed-protocol,QED Protocol,,,9000000.0,,10,starkware-industries,StarkWare Industries,333333.3333333333
qed-protocol,QED Protocol,,,9000000.0,,10,anagram-crypto,Anagram Crypto,333333.3333333333
qed-protocol,QED Protocol,,,9000000.0,,10,blockchain-builders-fund,Blockchain Builders Fund,333333.3333333333
qed-protocol,QED Protocol,,,9000000.0,,10,paper-ventures,Paper Ventures,333333.3333333333
qed-protocol,QED Protocol,,,9000000.0,,10,lbk-labs,Lbk Labs,333333.3333333333
stack-2,Stack,,,3000000.0,,9,coinbase-ventures,Coinbase Ventures,333333.3333333333
stack-2,Stack,,,3000000.0,,9,scalar-capital,Scalar Capital,333333.3333333333
stack-2,Stack,,,3000000.0,,9,a_capital,a_capital,333333.3333333333
stack-2,Stack,,,3000000.0,,9,balaji-srinivasan,Balaji Srinivasan,333333.3333333333
stack-2,Stack,,,3000000.0,,9,cooper-turley,Cooper Turley,333333.3333333333
stack-2,Stack,,,3000000.0,,9,archetype,Archetype,333333.3333333333
stack-2,Stack,,,3000000.0,,9,henri-stern,Henri Stern,333333.3333333333
stack-2,Stack,,,3000000.0,,9,colin-armstrong,Colin Armstrong,333333.3333333333
stack-2,Stack,,,3000000.0,,9,nadav-hollander,Nadav Hollander,333333.3333333333
oyl,Oyl,,,2999999.999999999,,19,borderless-capital,Borderless Capital,157894.73684210525
oyl,Oyl,,,2999999.999999999,,19,domo,domo,157894.73684210525
oyl,Oyl,,,2999999.999999999,,19,nick-hansen,Nick Hansen,157894.73684210525
oyl,Oyl,,,2999999.999999999,,19,udi-wertheimer,Udi Wertheimer,157894.73684210525
oyl,Oyl,,,2999999.999999999,,19,public-works,Public Works,157894.73684210525
oyl,Oyl,,,2999999.999999999,,19,avid3,AVID3,157894.73684210525
oyl,Oyl,,,2999999.999999999,,19,foresight-ventures,Foresight Ventures,157894.73684210525
oyl,Oyl,,,2999999.999999999,,19,mask-network,Mask Network,157894.73684210525
oyl,Oyl,,,2999999.999999999,,19,gmoney,gmoney,157894.73684210525
oyl,Oyl,,,2999999.999999999,,19,arthur-hayes,Arthur Hayes,157894.73684210525
oyl,Oyl,,,2999999.999999999,,19,antalpha,Antalpha,157894.73684210525
oyl,Oyl,,,2999999.999999999,,19,wormhole,Wormhole,157894.73684210525
oyl,Oyl,,,2999999.999999999,,19,web3-com-ventures,Web3.com Ventures,157894.73684210525
oyl,Oyl,,,2999999.999999999,,19,maelstrom,Maelstrom,157894.73684210525
oyl,Oyl,,,2999999.999999999,,19,utxo-management,UTXO Management,157894.73684210525
oyl,Oyl,,,2999999.999999999,,19,arca,Arca,157894.73684210525
oyl,Oyl,,,2999999.999999999,,19,kanosei-ventures,Kanosei Ventures,157894.73684210525
oyl,Oyl,,,2999999.999999999,,19,pulsar-venture-capital,Pulsar Venture Capital,157894.73684210525
oyl,Oyl,,,2999999.999999999,,19,ethos-fund,Ethos Fund,157894.73684210525
eyris,Eyris,,,3000000.0,,1,red-cell-partners,Red Cell Partners,3000000.0
tensorplex-labs,Tensorplex Labs,,,3000000.0,,5,digital-currency-group-dcg,Digital Currency Group (DCG),600000.0
tensorplex-labs,Tensorplex Labs,,,3000000.0,,5,amber-group,Amber Group,600000.0
tensorplex-labs,Tensorplex Labs,,,3000000.0,,5,collab-currency,Collab+Currency,600000.0
tensorplex-labs,Tensorplex Labs,,,3000000.0,,5,quantstamp,Quantstamp,600000.0
tensorplex-labs,Tensorplex Labs,,,3000000.0,,5,canonical-crypto,Canonical Crypto,600000.0
bi-social,Bi.social,,,3000000.0,,3,wagmi-ventures,WAGMI Ventures,1000000.0
bi-social,Bi.social,,,3000000.0,,3,web3vision,Web3Vision,1000000.0
bi-social,Bi.social,,,3000000.0,,3,qf-capital,QF Capital,1000000.0
nubit,Nubit,,,10999999.999999998,,17,okx-ventures,OKX Ventures,1103174.603174603
nubit,Nubit,,,10999999.999999998,,17,primitive-ventures,Primitive Ventures,1103174.603174603
nubit,Nubit,,,10999999.999999998,,17,dao5,dao5,1103174.603174603
